sample_id,game,label,F1_z,F1_shap,F2_z,F2_shap,F3_z,F3_shap,F4_z,F4_shap,C1_z,C1_shap,C2_z,C2_shap,C3_z,C3_shap,shap_sum
l31,maze,0,2.1746674378253337,0.1500854892745681,6.0,1.08121131269393,4.867269909513573,0.12093766569144587,6.0,0.6759647682586489,1.1339806269059052,0.024445960428715805,0.0,-0.11611214259955199,-0.6744907594765953,-0.37822843815712787,1.5583046155906288
s1,sym,0,2.819444655690401,0.22402362026599598,2.023472278429786,0.12047550673322534,6.0,0.16726196260422999,6.0,0.6759647682586489,-0.4910728446188282,-0.01859033181323052,0.0,-0.11611214259955199,-1.1850338694095452,-0.5763824990196827,0.4766408844296349
s8,sym,0,0.6493086075515763,-0.024831021229861958,0.6744907594765952,-0.20544070398687272,-1.0472907221484684,-0.12094507858359879,-1.0673544258618837,-0.8742410133096703,1.2913079432561039,0.02861245985949176,0.0,-0.11611214259955199,2.026103697326451,0.6699372268906453,-0.6430202729594187
s3,sym,1,-1.1072735057692575,-0.22626245334831915,-0.6744907594765952,-0.5313569147069708,-0.19979472041410676,-0.08628575705018673,-0.37579821481196196,-0.7225499600456579,-1.7758892447397863,-0.052616125451251994,0.0,-0.11611214259955199,0.7966501099703446,0.19275671806222697,-1.5424266351397116
l2,maze,1,0.023685587595362784,-0.09657269497252123,0.4047078377753283,-0.27062071299552454,0.2869569564565315,-0.06637948865356626,3.199443229270233,0.06166993655914268,1.6994746931674296,0.039421940187636076,0.0,-0.11611214259955199,-1.2677317632018967,-0.6084795407012105,-1.0570727031755958
c5,circle,1,-1.116898479384885,-0.22736617187351404,-0.6744907594765952,-0.5313569147069708,-2.6112656467315714,-0.1849056278609864,-2.1205671134222874,-1.1052604725153168,0.29005965119985366,0.002096400628989955,0.0,-0.11611214259955199,4.043981834146486,1.4531242670392601,-0.7097806618880897
c15,circle,1,4.353118501135214,0.3998936332576089,4.046944556859569,0.6093498228133718,6.0,0.16726196260422999,6.0,0.6759647682586489,1.7220634440197458,0.04002015809252056,0.0,-0.11611214259955199,1.397260432255049,0.4258680303906062,2.2022462328174344
l20,maze,1,2.326879469736613,0.1675400035503544,6.0,1.08121131269393,6.0,0.16726196260422999,6.0,0.6759647682586489,0.4934557708259901,0.007482940209681565,0.0,-0.11611214259955199,1.2109747209168473,0.35356606516149525,2.3369149098787885
s2,sym,1,4.57771235335561,0.4256483423342193,3.3724537973829762,0.44639171745332334,6.0,0.16726196260422999,6.0,0.6759647682586489,-0.6230608558145522,-0.02208577040758203,0.0,-0.11611214259955199,0.316241872544917,0.006298726042370181,1.5833676036856577
